state,Alabama,Alaska,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,District of Columbia,Florida,Georgia,Hawaii,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New Hampshire,New Jersey,New Mexico,New York,North Carolina,North Dakota,Ohio,Oklahoma,Oregon,Pennsylvania,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Vermont,Virginia,Washington,West Virginia,Wisconsin,Wyoming
Missouri,0.754256537033417,0.6829833536750191,0.8658119675084347,0.5974570707407577,1.168564191384879,0.639255074028183,0.693378198119046,0.8387981985731396,1.5734517190344257,0.8116237822398937,0.4639465050380515,0.9725509374623038,0.6158348790533763,0.49555127479587346,0.26904098699305395,0.5332992818271453,0.5763867610591613,0.5550763601286696,0.6542261580728989,0.6481360178640873,0.660294341074965,0.6852781841371065,0.5322664272949382,0.5082725852532993,0.9769895568853779,0.0,0.8467745725969527,0.5162367961883387,1.2085918917805076,1.0168729635780118,0.5753516669081342,0.91642005689813,0.6969848185162181,0.5501910511163484,1.018993437852728,0.46048512683964443,0.6188620520160123,0.7089842600135101,0.44742520656764967,0.989709927962457,0.5848305645674238,1.0196269160339897,0.42058899287081863,1.4194401661010754,0.8015946521877699,1.0954616154181567,0.5658744562956177,0.8092664824525694,0.6837648941335623,0.6799104611206587,1.2017019642038604
Montana,1.3418231852674813,1.205566882915056,1.4694548501969011,1.056385223877161,1.7255095007165755,1.1715041648342144,1.2570022749535463,1.4265140436386878,1.9368432127698791,1.5028700106962989,1.106949103597908,1.546497212447316,0.9235363379916456,1.0851105794851765,0.9154699392714222,0.7057934769319332,0.974902977703749,0.9418081638638318,1.2902217150468391,0.5984114876112075,1.1473152717777866,1.1440104288075197,0.9945404201794786,0.8488569203926398,1.2717365553950946,0.8467745725969527,0.0,0.7773499210765611,1.7562491941600469,0.7838694507524353,1.1024362332245259,1.3605046071982805,1.2373755133240798,1.1918699993750572,0.5501810618530184,0.990686038562548,1.1796960039538316,1.221908259970707,1.0124955483976035,1.3054435522969472,1.31024467511643,0.8979590549890172,1.117163722571536,1.3355538839487595,1.3948234111685087,0.7561136331374548,1.0227266727608677,1.4143660079396634,1.0316780237248044,0.7951447786188441,1.3029122704517098
Nebraska,1.1394157480343734,0.7672003948164976,1.337648223379003,0.9882168476702299,1.5182061436786818,0.9899232383828723,0.9938973389672625,0.9703708241510411,1.8028397936584188,1.2856667130181931,0.7994537931224557,0.9759992609955194,0.9704874584532709,0.8651368388130458,0.7499956214370167,0.5512865020954901,0.8639429408791064,0.9133057122926382,1.0901022965434464,0.8008982334014567,0.9244632899562315,1.0805343789449386,0.9106313768081378,0.6337557675642329,1.1504646515943935,0.5162367961883387,0.7773499210765611,0.0,1.6552716939681653,1.1771750694677456,0.9469986087904991,1.36700052393984,1.0394093316340183,0.8802038713524335,0.7869694463429969,0.8288496261591787,0.9503936078940525,1.0574338234728022,0.7667046720385278,1.2997835962602657,1.0505165832532533,0.6394851386203418,0.8966169719141739,1.5393282919805655,1.006104328341273,1.1706176961102623,0.869736384403597,1.0146531105120762,0.963447129442973,0.8939015412544158,1.1995926976298659
Nevada,0.9146016346567617,1.4605838621027156,0.7916013388737545,1.1209467651139002,1.5741299314106352,1.2376671222215136,1.2486750487959941,1.572863955888989,1.5197258853779543,0.7837556238178546,1.15751639655684,1.7413263500591387,1.1041016311557408,1.113239302256768,1.0803679812964408,1.5829613720350697,1.0708447356985116,1.184838735996542,0.9350737992000384,1.5111957497093447,1.4034794732340348,1.1523499162771058,1.299260070884361,1.5219925302852786,1.4671260710711875,1.2085918917805076,1.7562491941600469,1.6552716939681653,0.0,1.6352585821552061,1.2330895745382808,0.9582236613666104,1.3588507174413404,1.2754118006618023,2.0141003096853116,1.1760802897441271,0.9240334662229641,1.2556532485873626,1.3586337653943472,1.5501160086856296,0.7965027006246139,2.0283692386497005,0.8740532264255757,1.8218905034553856,1.3754647388391523,1.8720836579055702,1.2607192064338646,1.5095052420674153,1.282061447782773,1.517390303767722,1.8495518818158538
New Hampshire,1.3790024074557257,1.3529709362275142,1.3357590986563306,1.2457726887341805,1.6023083843700574,0.9084252309374158,1.1557603911308127,1.4111027820219766,2.0495324362282226,1.4403234939702363,1.1772547133479139,1.5564367917873694,0.709302660588521,1.0680785053152562,0.9253919060601222,0.869197656929336,1.0535043939773547,1.148451451701205,1.3670654725804043,0.6093789963220163,0.9382653652195343,0.8307640962958044,0.899659367287637,0.8249606752264094,1.6002269114150842,1.0168729635780118,0.7838694507524353,1.1771750694677456,1.6352585821552061,0.0,0.8972281321876272,1.2694948425225276,1.1985434368820855,1.2030092273597017,1.080735480630507,1.0418297079361694,1.3620097302871743,1.0636139101084272,1.0111610438270473,1.0153144203820017,1.2876011708472286,1.5316477119960914,1.1813489592430324,1.5865083572309715,1.2804921681546242,0.7156145398828535,0.7939145073836763,1.3380140679615973,1.2846635644861821,0.5301540655158749,1.5127200819017095
New Jersey,1.0037726078589537,1.0209278064067662,0.7141750262163662,0.8510228034744797,1.0040020111748822,0.537161394719569,0.5572768258441919,0.8501744704559367,1.5702467951333914,0.807800518579232,0.6110645444716393,1.0802071797806931,0.6508943151744484,0.450898441971918,0.4285414898736318,0.8311591464754295,0.8965917234737891,0.8166757633276406,0.8266109525878521,0.7120843691910416,0.3589014020530477,0.2793845933678134,0.40088836192287586,0.5595928289577459,1.3700105672403478,0.5753516669081342,1.1024362332245259,0.9469986087904991,1.2330895745382808,0.8972281321876272,0.0,0.9369349724224096,0.5422208041802712,0.6641976948239247,1.2366969612126568,0.5185615503881741,0.9730534437336286,0.5972571373916069,0.4055397388387408,0.6196034325274303,0.7280857004114298,1.4293435201577396,0.697891761377389,1.7307178475259162,0.9100672102722547,1.1474441422307091,0.4733892493839189,0.8462369319388878,0.9723730434393272,0.5187387566893936,1.597469921691184
New Mexico,0.7738812771446104,1.0878643667329475,0.5815047007788652,0.628685469801113,1.1696050061174623,0.8617160134320027,0.9769927582055613,1.2410993083592674,1.7687741884881285,0.8401915621975511,0.8600724126718645,1.437211684478066,0.7396509035413894,0.9582646889453192,0.7345562401363921,1.1452519562602255,0.9768057257564711,0.7526951961407188,0.6688188472870461,1.0601836347089544,1.0178354426210814,0.9154205895458025,0.8366064782019714,1.1107229401871306,1.0886747590653674,0.91642005689813,1.3605046071982805,1.36700052393984,0.9582236613666104,1.2694948425225276,0.9369349724224096,0.0,0.9994457099881254,0.768348368247259,1.72271181376953,0.9296113532127926,0.8000766695719072,0.7503239311884089,1.019702922169322,0.9525299218785113,0.5684648234351984,1.8057865085217688,0.6757626509454717,1.522236986149219,1.121441392770953,1.2944630780625122,0.9777103701063538,1.0675836455852648,0.9759311690977577,1.021188523214553,1.4876715789379593
New York,1.0554716729255489,1.146042844281494,0.7451483045217488,0.8711619027298898,0.8269022687220055,0.7623425445254175,0.5791827251911633,0.9126798299082618,1.6190431549545423,0.8189406106414225,0.711965074779199,1.1889546942975047,0.8502529436860484,0.4541037851353332,0.5662448633337359,0.8861718428407969,1.0597992889923584,0.7589763357507635,0.8615798513214671,0.8511662893466682,0.6055714532238572,0.6250472374885635,0.4948234439232537,0.6912044603096612,1.3570248753894243,0.6969848185162181,1.2373755133240798,1.0394093316340183,1.3588507174413404,1.1985434368820855,0.5422208041802712,0.9994457099881254,0.0,0.5942180562207215,1.380260894498641,0.406752596304891,1.0802965503392703,0.6371521375129726,0.5181210745783398,0.876857969534646,0.8183098677765113,1.5109326281159308,0.8184163745031441,1.7686472055168345,1.1404582346204786,1.2389502467532132,0.8584675731812262,0.8812358272444715,0.957109279537644,0.7802190884915243,1.5591495598870262
North Carolina,0.8461593124377992,0.6793196042273595,0.7263968573608395,0.7728552711558679,0.8911575492069889,0.5811798024051122,0.5811359644993884,0.7427472859250024,1.80410061713605,0.8267890339374492,0.46158131731103774,0.8540583412384569,0.661529986508451,0.5806779902963034,0.48157276742319133,0.7361756670776188,0.9053310364132647,0.7518712065057732,0.7814372647906995,0.8411152645074736,0.5734838644615192,0.7789582609355125,0.5986962084060604,0.6215690764261402,1.1351343673762593,0.5501910511163484,1.1918699993750572,0.8802038713524335,1.2754118006618023,1.2030092273597017,0.6641976948239247,0.768348368247259,0.5942180562207215,0.0,1.4476372801859474,0.598897628358822,0.7818536951402719,0.44731680299226406,0.6347800810728181,0.9339123071536396,0.5514038374363218,1.4491680813743257,0.6373858264166916,1.522977561336087,0.7728500752458928,1.1844094680558206,0.6977733347826091,0.5274910168975733,0.9861983022459627,0.7619641015368246,1.282777277769315
North Dakota,1.5857658564385242,1.4356843712641532,1.7168473400404651,1.2969680906056242,1.9142409870086838,1.422665380442907,1.437270990419951,1.536967528856768,1.9315459672049105,1.7023831443275053,1.3053836974281583,1.6517084525838497,1.289989301675554,1.2539741671717413,1.1448724397543952,0.9404030526886993,1.199330417389416,1.1920525982671097,1.4767720468939787,0.9116928613990807,1.310920472547667,1.319837362545723,1.19630834157126,1.0206518923725747,1.4803380455593675,1.018993437852728,0.5501810618530184,0.7869694463429969,2.0141003096853116,1.080735480630507,1.2366969612126568,1.72271181376953,1.380260894498641,1.4476372801859474,0.0,1.1722611450617906,1.43063053668059,1.4991962104318872,1.1171234346376386,1.4589270018325744,1.5624954726240385,0.6536173389411208,1.3477935216355583,1.7087780515574313,1.5935399284772076,1.1379283865178111,1.226039242736388,1.6235918889673486,1.195390061935332,1.046527805991593,1.5775136519875959
Ohio,0.9445536809361333,0.9776916742276377,0.7234498665159277,0.7039909254385216,1.0913547181292098,0.6755672601905784,0.4735137311329072,0.8520323330346817,1.4777384582773732,0.7966651801112098,0.6374790049549955,1.1361826160994088,0.6319671497304845,0.24909272100834887,0.35916215656044226,0.7034206721572609,0.8405393806184149,0.5269444488377295,0.779445778270451,0.6215110343934772,0.5960411325831706,0.5394075207566912,0.4179446838438994,0.5525514223875488,1.2544880906009999,0.46048512683964443,0.990686038562548,0.8288496261591787,1.1760802897441271,1.0418297079361694,0.5185615503881741,0.9296113532127926,0.406752596304891,0.598897628358822,1.1722611450617906,0.0,0.8811634174809053,0.5866632638585315,0.43149025891044307,0.9784724052534769,0.7003850352504724,1.2924193348483723,0.6271535676318516,1.6102429875420359,1.0200677473043651,1.0740761283884368,0.7594247298218433,0.8760363070127742,0.7189738478438963,0.6912009753216509,1.4144453745294043
Oklahoma,0.5213770546424321,0.857411896276687,0.8333014973787396,0.683445751649862,1.3148537990119689,0.999270498961407,1.0630006206772054,1.2482011575848002,1.6163815622468671,0.73157981216752,0.5463191095280001,1.2846762076293516,0.8404637230553766,0.8427190482266699,0.6450657462139424,1.0271563273341175,0.5774442477226446,0.8102513603018459,0.5700077899887189,1.1183811042122047,1.096479724074389,1.0607283848011873,0.996367064700914,1.0674168784477416,0.7619951538374994,0.6188620520160123,1.1796960039538316,0.9503936078940525,0.9240334662229641,1.3620097302871743,0.9730534437336286,0.8000766695719072,1.0802965503392703,0.7818536951402719,1.43063053668059,0.8811634174809053,0.0,1.0206350589248496,0.9817869771442871,1.2877204847514416,0.4762438445397345,1.2977356885418314,0.414826072000802,1.2888717378377839,1.0278856185188014,1.4964552809118379,0.8561693201462559,1.1330347167867387,0.9551698041034951,1.1276345407537776,1.308262858267786
Oregon,1.0567063682690654,0.831724687119419,0.6906758656697715,0.8430840373320033,1.0543287739201528,0.42973861577059835,0.3625003680234209,0.639513995724656,1.7961646667497362,0.9655470687338416,0.7419240673024898,0.9170715456982684,0.5574576435563433,0.5955710950658684,0.5591089931215685,0.7984988761178136,1.0645920369399455,0.7594906392797259,0.9375294680700625,0.7044926895771942,0.4229542669866887,0.5832045132421101,0.4717367848556637,0.5752888921755537,1.4211779727724052,0.7089842600135101,1.221908259970707,1.0574338234728022,1.2556532485873626,1.0636139101084272,0.5972571373916069,0.7503239311884089,0.6371521375129726,0.44731680299226406,1.4991962104318872,0.5866632638585315,1.0206350589248496,0.0,0.6249117956447923,0.8116106230460346,0.6963586387288959,1.6260894257608671,0.7842084618168006,1.7238474483599733,0.7936934554158817,1.014032863155576,0.7480815078780217,0.532714983186753,0.9760700361691803,0.646872211807304,1.4645079044097193
Pennsylvania,1.0436796155300923,0.8664920856659418,0.8935336039877879,0.7428899158707081,0.9950386210013494,0.5630654461530386,0.5903872448416816,0.6989901218150687,1.6080090754535594,0.8601255617490837,0.6817853052923425,0.961327001764507,0.7471243934656688,0.48299314714297464,0.4438366716862868,0.67489687343556,0.9238413110416015,0.6603937158941965,0.8458762392672157,0.6449026180618602,0.4877217689426663,0.5071461236198445,0.28449092442919927,0.439234353971283,1.3112979249081496,0.44742520656764967,1.0124955483976035,0.7667046720385278,1.3586337653943472,1.0111610438270473,0.4055397388387408,1.019702922169322,0.5181210745783398,0.6347800810728181,1.1171234346376386,0.43149025891044307,0.9817869771442871,0.6249117956447923,0.0,0.8311360998309721,0.7819009763380579,1.2378696123978437,0.6701931163710284,1.6291279485748351,0.8355969529808955,1.0571508986698912,0.6155278164129773,0.732458805981795,0.7558031989684711,0.5869481853231752,1.4785902736230403
Rhode Island,1.240046262068664,1.3071703012562348,0.9320039299140741,0.9963387004669773,1.1683458993072489,0.8397682372882156,0.9328545075739594,1.1296056022230192,1.8581188567818687,1.1883309748418194,0.9819814826044801,1.362039100859072,0.9411811228893057,0.987771134908131,0.8272377633157958,1.0977626803696492,1.2264717602942927,1.0388325778542404,1.0183260838438095,0.940279429433832,0.7024019383798085,0.6890219150497378,0.6900014165301287,0.8984074414819523,1.4752007452915787,0.989709927962457,1.3054435522969472,1.2997835962602657,1.5501160086856296,1.0153144203820017,0.6196034325274303,0.9525299218785113,0.876857969534646,0.9339123071536396,1.4589270018325744,0.9784724052534769,1.2877204847514416,0.8116106230460346,0.8311360998309721,0.0,1.0280141070401705,1.7271845006931834,1.0476713283399617,1.9668458837869345,1.2121289589514705,1.1979468099698818,0.8421036911679427,1.0861433914301264,1.198171926727321,0.6894277231432594,1.7803756000419722
South Carolina,0.4690655338676698,0.8270247478669595,0.5124321341848354,0.6116498646316096,1.0723742661615423,0.6882137717606034,0.7693596013271584,0.9881842354892578,1.566952743981678,0.5085156348391889,0.5269572941766523,1.1158632752616846,0.6791473123511869,0.66440087290636,0.479151890586912,0.9662611163436824,0.6738680123948477,0.707657951996659,0.4232282724645053,1.0253257104304514,0.8365449426994148,0.7683303992706415,0.7430423583796494,0.9152324090575286,0.9760424323024828,0.5848305645674238,1.31024467511643,1.0505165832532533,0.7965027006246139,1.2876011708472286,0.7280857004114298,0.5684648234351984,0.8183098677765113,0.5514038374363218,1.5624954726240385,0.7003850352504724,0.4762438445397345,0.6963586387288959,0.7819009763380579,1.0280141070401705,0.0,1.53405618713747,0.2901553683719703,1.5294341888861127,0.830744944654898,1.4145878541457013,0.7312495426803215,0.8542626608921233,0.874778025632676,0.9821466330725986,1.3498298703113871
South Dakota,1.5388306549274482,1.2840779663756317,1.7970851395568588,1.315154886067578,1.96518146464313,1.5680229972622401,1.5420932499016944,1.518058222461458,1.930844904840558,1.6938343940485456,1.2714269154554412,1.5285891301828183,1.4847689748507324,1.347439471327998,1.245844719453527,1.0755549576264836,1.2290874403972902,1.269282171652736,1.4540476520310708,1.224311316801859,1.4818720803172416,1.5638443801590822,1.3918126160835278,1.1969091514468921,1.330244667871922,1.0196269160339897,0.8979590549890172,0.6394851386203418,2.0283692386497005,1.5316477119960914,1.4293435201577396,1.8057865085217688,1.5109326281159308,1.4491680813743257,0.6536173389411208,1.2924193348483723,1.2977356885418314,1.6260894257608671,1.2378696123978437,1.7271845006931834,1.53405618713747,0.0,1.3230501117221058,1.681539164074104,1.5651668579172084,1.51138385350753,1.3704376046975333,1.613909618643626,1.23124491988042,1.3643576224986425,1.5392043582620187
Tennessee,0.46275723268677066,0.8024747450642689,0.6793447007708455,0.475358077170211,1.1249054142239907,0.7014249932432695,0.8338196627998797,1.0226522513162428,1.500173919524992,0.5318096412554446,0.5368487859317085,1.1598983956150863,0.6595344737663342,0.6373694922242207,0.3850197382130973,0.8435202673379358,0.5107054004340608,0.5677243577146316,0.37788201298430385,0.9109531753269802,0.862603694240071,0.7422294373864555,0.6700276022049999,0.8406224917353294,0.8679679503072992,0.42058899287081863,1.117163722571536,0.8966169719141739,0.8740532264255757,1.1813489592430324,0.697891761377389,0.6757626509454717,0.8184163745031441,0.6373858264166916,1.3477935216355583,0.6271535676318516,0.414826072000802,0.7842084618168006,0.6701931163710284,1.0476713283399617,0.2901553683719703,1.3230501117221058,0.0,1.3871889645078086,0.8436874611211965,1.3086874839046625,0.6713020890589313,0.9260395051092531,0.6890594990638154,0.9105903362422502,1.2676989512832502
Texas,1.4651808625344267,1.4537516889751014,1.7892100534910715,1.461689785780992,1.697398665795233,1.6225899288526802,1.8891344635425207,2.0067025754908263,2.4403861449920567,1.5603002596922786,1.4451354152944036,1.9681292337149339,1.419905868218798,1.6328680665818545,1.4623621800943032,1.4625761321891684,1.3304713844630638,1.4890898051527466,1.602599684115962,1.5372952243122477,1.8013317799814328,1.7802191059067798,1.6113111481901132,1.6185481875517778,1.3624126702439945,1.4194401661010754,1.3355538839487595,1.5393282919805655,1.8218905034553856,1.5865083572309715,1.7307178475259162,1.522236986149219,1.7686472055168345,1.522977561336087,1.7087780515574313,1.6102429875420359,1.2888717378377839,1.7238474483599733,1.6291279485748351,1.9668458837869345,1.5294341888861127,1.681539164074104,1.3871889645078086,0.0,1.630445409407986,1.5645047431785382,1.4592338673000067,1.758756363582361,1.6163161298985251,1.5633294304050478,1.4627664319861158
Utah,1.0919505617625305,0.4990749046633021,1.1537751279210195,1.0961073608963117,1.2644499723015705,0.5514911381877982,0.8977247439296755,0.7048542464842189,1.997074919971216,1.08622171943556,0.9052303199865116,0.6196242463961479,0.8572251748367176,0.9733107278271554,0.8469007014708799,0.9058688819362261,1.0438225618272414,1.1102984185811218,1.1179349798251594,1.0618865092874223,0.8042901480629814,0.9484171358381294,0.8853550632010013,0.8000156142880359,1.4587058193574525,0.8015946521877699,1.3948234111685087,1.006104328341273,1.3754647388391523,1.2804921681546242,0.9100672102722547,1.121441392770953,1.1404582346204786,0.7728500752458928,1.5935399284772076,1.0200677473043651,1.0278856185188014,0.7936934554158817,0.8355969529808955,1.2121289589514705,0.830744944654898,1.5651668579172084,0.8436874611211965,1.630445409407986,0.0,1.3311762947935766,0.7131952549048213,0.5105514300079532,1.1825623832593741,0.972418013612715,1.378918872940804
Vermont,1.5531964337576971,1.2558452429982037,1.489127619578821,1.1895586307771389,1.672598123767336,1.014266106007263,1.1650082014117726,1.301280701009982,2.171263322527019,1.6429473259677836,1.34204801384603,1.503846384252868,0.8719425759272835,1.2008310898144614,1.0537868643367085,0.7757154184739284,1.3115207790695327,1.0234273696120166,1.490196910190179,0.5172560547690226,1.0609245108855594,1.08972286275427,0.9077393624001403,0.819948235729951,1.630844999677268,1.0954616154181567,0.7561136331374548,1.1706176961102623,1.8720836579055702,0.7156145398828535,1.1474441422307091,1.2944630780625122,1.2389502467532132,1.1844094680558206,1.1379283865178111,1.0740761283884368,1.4964552809118379,1.014032863155576,1.0571508986698912,1.1979468099698818,1.4145878541457013,1.51138385350753,1.3086874839046625,1.5645047431785382,1.3311762947935766,0.0,1.1342329456942144,1.2429464009102213,1.1492615694688364,0.701269385800562,1.3970840464295229
Virginia,0.9195239970189711,0.8498818914252256,0.9220319566065314,0.9527089815881082,1.0886786146525602,0.5008931253860619,0.8221460727736806,0.9795196362084736,1.8292808644481715,0.8718896779598948,0.5759208658699008,1.0152716791685839,0.5673933680657909,0.6684496138444427,0.5133466689527386,0.7554721924037279,0.7241666697203731,0.9633104345251412,0.9133292268882414,0.7657170807554466,0.5588784014784868,0.5763505354704054,0.6392594453141226,0.5981151619944628,1.276024234678632,0.5658744562956177,1.0227266727608677,0.869736384403597,1.2607192064338646,0.7939145073836763,0.4733892493839189,0.9777103701063538,0.8584675731812262,0.6977733347826091,1.226039242736388,0.7594247298218433,0.8561693201462559,0.7480815078780217,0.6155278164129773,0.8421036911679427,0.7312495426803215,1.3704376046975333,0.6713020890589313,1.4592338673000067,0.7131952549048213,1.1342329456942144,0.0,0.8380564767248629,1.1116641862427055,0.5339887500266933,1.4094870543454199
Washington,1.1801592758539177,0.5839774791251521,1.0534712176583925,1.0632811897467913,1.0620635509639444,0.5419544060790505,0.6640091446951223,0.43249681680566354,2.006703900909111,1.1106409936646655,0.8584559782185417,0.49415286704177114,0.8807795360465054,0.8582127019686874,0.8110444789381009,0.8521909973907665,1.2039829024956776,1.0254908713260644,1.1246146650730833,0.9841253814588493,0.6228147651523048,0.9086746506333412,0.7467527823148523,0.6723295238407967,1.4991970446053084,0.8092664824525694,1.4143660079396634,1.0146531105120762,1.5095052420674153,1.3380140679615973,0.8462369319388878,1.0675836455852648,0.8812358272444715,0.5274910168975733,1.6235918889673486,0.8760363070127742,1.1330347167867387,0.532714983186753,0.732458805981795,1.0861433914301264,0.8542626608921233,1.613909618643626,0.9260395051092531,1.758756363582361,0.5105514300079532,1.2429464009102213,0.8380564767248629,0.0,1.1572459983424863,0.8996076872891813,1.42572856145767
West Virginia,0.9598843485703195,1.0584593330742802,1.0646729872956133,0.4381057503801879,1.4664489803134282,0.9802099848331994,0.9854468595890364,1.0975078635911786,1.4393059238667474,1.0459694372098463,1.0432862173145854,1.3908849365096336,0.9471318328689583,0.908653947558878,0.7118299649284473,0.8561812460338335,0.9073356131193108,0.3272891096339288,0.7353456330862512,0.8469044600993444,1.096156420136079,0.9475063216918286,0.7219365135817197,0.9301373800772277,1.0534394628731982,0.6837648941335623,1.0316780237248044,0.963447129442973,1.282061447782773,1.2846635644861821,0.9723730434393272,0.9759311690977577,0.957109279537644,0.9861983022459627,1.195390061935332,0.7189738478438963,0.9551698041034951,0.9760700361691803,0.7558031989684711,1.198171926727321,0.874778025632676,1.23124491988042,0.6890594990638154,1.6163161298985251,1.1825623832593741,1.1492615694688364,1.1116641862427055,1.1572459983424863,0.0,1.045043344341511,1.3251414965064423
Wisconsin,1.1852974936927463,1.0081434963813698,1.027301769293422,0.953575384897805,1.2061634978204667,0.5806836299187852,0.7528299643465202,0.9717797673983453,1.8963335085759612,1.1642310323379514,0.8091869331306787,1.149032629324535,0.5471099214641788,0.7135555705762723,0.5831090163850577,0.6138015788513663,0.9653471053447348,0.8635621226531502,1.0880883515789848,0.3898746960841173,0.4806403820412866,0.5551108235120611,0.478894958718378,0.40632437369541485,1.4115475474658032,0.6799104611206587,0.7951447786188441,0.8939015412544158,1.517390303767722,0.5301540655158749,0.5187387566893936,1.021188523214553,0.7802190884915243,0.7619641015368246,1.046527805991593,0.6912009753216509,1.1276345407537776,0.646872211807304,0.5869481853231752,0.6894277231432594,0.9821466330725986,1.3643576224986425,0.9105903362422502,1.5633294304050478,0.972418013612715,0.701269385800562,0.5339887500266933,0.8996076872891813,1.045043344341511,0.0,1.4383188180857165
Wyoming,1.136261889191215,1.228176574783117,1.7321706268267985,1.3374437524230873,1.8721719232780372,1.3301360132143534,1.5867922401286385,1.6219345029078471,2.278555688339382,1.634497695782382,1.427876011038782,1.5878160104590509,1.2240562604115726,1.5270219806412955,1.2715680912912886,0.935285162297795,1.033696830802625,1.2680924580914372,1.3795959321186149,1.3123649208422492,1.5779424550809336,1.6029870751842763,1.4408644137703548,1.2959831972535338,1.0818830627825229,1.2017019642038604,1.3029122704517098,1.1995926976298659,1.8495518818158538,1.5127200819017095,1.597469921691184,1.4876715789379593,1.5591495598870262,1.282777277769315,1.5775136519875959,1.4144453745294043,1.308262858267786,1.4645079044097193,1.4785902736230403,1.7803756000419722,1.3498298703113871,1.5392043582620187,1.2676989512832502,1.4627664319861158,1.378918872940804,1.3970840464295229,1.4094870543454199,1.42572856145767,1.3251414965064423,1.4383188180857165,0.0
